id	name	party	age in days	constituency	forum	language	date	topic	cardinal number in debate	text
SeanSherlock	Labour	18320	Cork East	question-written	unknown-language	2023-02-02 00:00:00	unknown	227	227. Deputy Sean Sherlock asked the Minister for Finance the audit that has been carried out since 2019, 2020, 2021 and 2022 on the impact of benefit-in-kind changes in the Finance Act 2019 on notional pay and the subsequent knock-on taxation implications for workers in pay ranges (details supplied), in tabular form. [5279/23]
SeanSherlock	Labour	18320	Cork East	question-written	unknown-language	2023-02-02 00:00:00	unknown	228	228. Deputy Sean Sherlock asked the Minister for Finance the number of workers that have been impacted on changes in benefit-in-kind made in the Finance Act 2019, per county, in tabular form. [5280/23]
SeanSherlock	Labour	18320	Cork East	question-written	unknown-language	2023-02-02 00:00:00	unknown	229	229. Deputy Sean Sherlock asked the Minister for Finance if data is available on whether workers who avail of benefit-in-kind are better or worse off due to the changes introduced in the Finance Act 2019; and if emissions are up or down as a result of that change. [5281/23]
SeanSherlock	Labour	18320	Cork East	question-written	unknown-language	2023-02-02 00:00:00	unknown	230	230. Deputy Sean Sherlock asked the Minister for Finance if he plans to re-examine the benefit-in-kind changes introduced in the Finance Act 2019 due to higher emissions and costs to those workers. [5282/23]
SeanSherlock	Labour	18320	Cork East	question-written	unknown-language	2023-02-02 00:00:00	unknown	239	239. Deputy Sean Sherlock asked the Minister for Public Expenditure, National Development Plan Delivery and Reform if he will outline the process for the selection of sites for modular housing; the process and timeline once a site investigation report is made and the determining factors in deciding what is and what is not a suitable site. [5397/23]
SeanSherlock	Labour	18318	Cork East	question-written	unknown-language	2023-01-31 00:00:00	unknown	207	207. Deputy Sean Sherlock asked the Minister for Transport the number of passengers on a route (details supplied). [4225/23]
SeanSherlock	Labour	18318	Cork East	question-written	unknown-language	2023-01-31 00:00:00	unknown	230	230. Deputy Sean Sherlock asked the Minister for Transport the average time for a project to go from gate zero to gate six construction; and the timelines involved in previous projects in the past 20 years that went through those gates. [4604/23]
SeanSherlock	Labour	18318	Cork East	question-written	unknown-language	2023-01-31 00:00:00	unknown	231	231. Deputy Sean Sherlock asked the Minister for Transport the route being considered under a gate zero proposal (details supplied). [4605/23]
SeanSherlock	Labour	18318	Cork East	question-written	unknown-language	2023-01-31 00:00:00	unknown	298	298. Deputy Sean Sherlock asked the Minister for Tourism, Culture, Arts, Gaeltacht, Sport and Media if she will open bilateral discussions with her British counterpart regarding Irish artefacts held in British institutions and their repatriation, including the Mount Keeffe Chalice and other artefacts.  [4238/23]
SeanSherlock	Labour	18318	Cork East	question-written	unknown-language	2023-01-31 00:00:00	unknown	361	361. Deputy Sean Sherlock asked the Tánaiste and Minister for Foreign Affairs the current backlog on new passport applications; the backlog on renewals; and if consideration is being given to purchasing an additional printing machine to be based in County Cork. [4322/23]
SeanSherlock	Labour	18318	Cork East	question-written	unknown-language	2023-01-31 00:00:00	unknown	589	589. Deputy Sean Sherlock asked the Minister for Health the amount paid to date for a service (details supplied) in tabular form. [3948/23]
SeanSherlock	Labour	18318	Cork East	question-written	unknown-language	2023-01-31 00:00:00	unknown	590	590. Deputy Sean Sherlock asked the Minister for Health when workers in an out-of-hours health service (details supplied) will receive the pandemic bonus. [3949/23]
SeanSherlock	Labour	18318	Cork East	question-written	unknown-language	2023-01-31 00:00:00	unknown	659	659. Deputy Sean Sherlock asked the Minister for Health the number of children aged zero to 18 years of age in each CHO by individual area, awaiting first-time intervention in all areas of early intervention; the number on the public list; the number on the CDNT list in each CHO in tabular form; and the length of time they are awaiting intervention by age. [4170/23]
SeanSherlock	Labour	18318	Cork East	question-written	unknown-language	2023-01-31 00:00:00	unknown	679	679. Deputy Sean Sherlock asked the Minister for Health the number of persons waiting to be seen by child and adolescent mental health services by CHO and LHO, in tabular form; and the length of time that persons are waiting to be seen. [4236/23]
